SampleID	PyClonePhyloCluster	PhyloCCF
CRUK0089	1	R2:1
CRUK0089	1	R2:0.97
CRUK0089	1	R2:0.96
CRUK0089	1	R2:1.06
CRUK0089	1	R2:1.06
CRUK0089	1	R2:1.06
CRUK0089	1	R2:3.25
CRUK0089	1	R2:0.93
CRUK0089	1	R2:2.6
CRUK0089	1	R2:1.02
CRUK0089	1	R2:2.41
CRUK0089	1	R2:1.04
CRUK0089	NA	NA
CRUK0089	NA	NA
CRUK0089	NA	NA
CRUK0089	NA	NA
CRUK0089	1	R2:1.15
CRUK0089	1	R2:1.01
CRUK0089	1	R2:1.51
CRUK0089	NA	NA
CRUK0089	1	R2:1.11
CRUK0089	NA	NA
CRUK0089	NA	NA
CRUK0089	1	R2:1.09
CRUK0089	1	R2:1.47
CRUK0089	1	R2:1.21
CRUK0089	1	R2:1.39
CRUK0089	1	R2:1.19
CRUK0089	NA	NA
CRUK0089	1	R2:1.77
CRUK0089	1	R2:1.1
CRUK0089	1	R2:1.47
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.37
CRUK0089	1	R2:1.37
CRUK0089	NA	NA
CRUK0089	1	R2:1.08
CRUK0089	1	R2:1.43
CRUK0089	1	R2:1
CRUK0089	NA	NA
CRUK0089	1	R2:1.36
CRUK0089	NA	NA
CRUK0089	1	R2:1.33
CRUK0089	1	R2:1.28
CRUK0089	NA	NA
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.3
CRUK0089	1	R2:1.04
CRUK0089	NA	NA
CRUK0089	1	R2:0.95
CRUK0089	1	R2:1.25
CRUK0089	NA	NA
CRUK0089	1	R2:1.76
CRUK0089	1	R2:1.22
CRUK0089	1	R2:1.27
CRUK0089	NA	NA
CRUK0089	1	R2:1.22
CRUK0089	NA	NA
CRUK0089	NA	NA
CRUK0089	1	R2:1.04
CRUK0089	NA	NA
CRUK0089	1	R2:1.19
CRUK0089	1	R2:1.25
CRUK0089	1	R2:1.7
CRUK0089	1	R2:0.91
CRUK0089	1	R2:1.63
CRUK0089	1	R2:0.91
CRUK0089	1	R2:1.21
CRUK0089	NA	NA
CRUK0089	1	R2:1.2
CRUK0089	1	R2:1.61
CRUK0089	1	R2:1.54
CRUK0089	1	R2:0.84
CRUK0089	1	R2:1.2
CRUK0089	1	R2:1.1
CRUK0089	1	R2:1.12
CRUK0089	1	R2:0.86
CRUK0089	NA	NA
CRUK0089	1	R2:1.63
CRUK0089	NA	NA
CRUK0089	1	R2:1.11
CRUK0089	NA	NA
CRUK0089	1	R2:0.97
CRUK0089	1	R2:0.89
CRUK0089	1	R2:1.15
CRUK0089	NA	NA
CRUK0089	1	R2:1.46
CRUK0089	1	R2:1.07
CRUK0089	NA	NA
CRUK0089	1	R2:1.57
CRUK0089	1	R2:1.06
CRUK0089	1	R2:1.44
CRUK0089	NA	NA
CRUK0089	1	R2:0.98
CRUK0089	1	R2:1.01
CRUK0089	1	R2:1.15
CRUK0089	1	R2:1.39
CRUK0089	1	R2:1.41
CRUK0089	1	R2:1.14
CRUK0089	1	R2:1.45
CRUK0089	NA	NA
CRUK0089	1	R2:0.92
CRUK0089	1	R2:1.17
CRUK0089	1	R2:1.45
CRUK0089	1	R2:1.43
CRUK0089	1	R2:1.5
CRUK0089	1	R2:1.44
CRUK0089	1	R2:1.31
CRUK0089	1	R2:1.39
CRUK0089	1	R2:1.04
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.43
CRUK0089	1	R2:1.09
CRUK0089	NA	NA
CRUK0089	1	R2:1.44
CRUK0089	1	R2:1.38
CRUK0089	1	R2:1.3
CRUK0089	1	R2:1.12
CRUK0089	1	R2:1.31
CRUK0089	NA	NA
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.34
CRUK0089	1	R2:1.38
CRUK0089	1	R2:1.07
CRUK0089	1	R2:1.29
CRUK0089	1	R2:1.44
CRUK0089	NA	NA
CRUK0089	NA	NA
CRUK0089	NA	NA
CRUK0089	1	R2:1.32
CRUK0089	1	R2:1.29
CRUK0089	1	R2:1.33
CRUK0089	1	R2:1.35
CRUK0089	1	R2:1.34
CRUK0089	1	R2:1.26
CRUK0089	1	R2:0.78
CRUK0089	1	R2:1.35
CRUK0089	1	R2:1.03
CRUK0089	NA	NA
CRUK0089	NA	NA
CRUK0089	1	R2:0.87
CRUK0089	1	R2:1.22
CRUK0089	1	R2:1.23
CRUK0089	1	R2:0.76
CRUK0089	NA	NA
CRUK0089	NA	NA
CRUK0089	1	R2:1.33
CRUK0089	1	R2:1.31
CRUK0089	1	R2:1.23
CRUK0089	1	R2:1.21
CRUK0089	1	R2:1.29
CRUK0089	1	R2:1.3
CRUK0089	1	R2:1.31
CRUK0089	1	R2:1.22
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.11
CRUK0089	1	R2:0.96
CRUK0089	1	R2:1.28
CRUK0089	1	R2:1.08
CRUK0089	1	R2:1.19
CRUK0089	1	R2:1.25
CRUK0089	1	R2:1.21
CRUK0089	1	R2:0.99
CRUK0089	NA	NA
CRUK0089	1	R2:1.19
CRUK0089	1	R2:1.29
CRUK0089	1	R2:1.25
CRUK0089	1	R2:1.23
CRUK0089	1	R2:1.27
CRUK0089	1	R2:1.24
CRUK0089	1	R2:1.19
CRUK0089	1	R2:1.07
CRUK0089	1	R2:0.79
CRUK0089	1	R2:1.04
CRUK0089	1	R2:1.19
CRUK0089	NA	NA
CRUK0089	1	R2:1.28
CRUK0089	1	R2:0.91
CRUK0089	1	R2:1.26
CRUK0089	1	R2:1.01
CRUK0089	1	R2:1.25
CRUK0089	1	R2:1.04
CRUK0089	1	R2:1.26
CRUK0089	1	R2:1.17
CRUK0089	1	R2:1.16
CRUK0089	1	R2:0.91
CRUK0089	1	R2:0.87
CRUK0089	1	R2:1.24
CRUK0089	1	R2:1.22
CRUK0089	1	R2:1.16
CRUK0089	1	R2:1.29
CRUK0089	1	R2:1.15
CRUK0089	1	R2:1.21
CRUK0089	1	R2:1.2
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.15
CRUK0089	1	R2:1.15
CRUK0089	1	R2:1.21
CRUK0089	1	R2:1.1
CRUK0089	1	R2:1.15
CRUK0089	1	R2:1.2
CRUK0089	1	R2:1.21
CRUK0089	1	R2:1.21
CRUK0089	1	R2:1.15
CRUK0089	1	R2:0.97
CRUK0089	1	R2:1.14
CRUK0089	1	R2:0.95
CRUK0089	1	R2:0.95
CRUK0089	1	R2:1.13
CRUK0089	1	R2:1.19
CRUK0089	1	R2:0.75
CRUK0089	1	R2:0.7
CRUK0089	1	R2:1.2
CRUK0089	1	R2:1.14
CRUK0089	1	R2:1.13
CRUK0089	1	R2:0.96
CRUK0089	1	R2:1.14
CRUK0089	1	R2:0.83
CRUK0089	1	R2:1.12
CRUK0089	1	R2:1.12
CRUK0089	1	R2:1.17
CRUK0089	1	R2:1.22
CRUK0089	1	R2:1.12
CRUK0089	1	R2:1.11
CRUK0089	1	R2:1.17
CRUK0089	1	R2:1.12
CRUK0089	1	R2:1.01
CRUK0089	1	R2:1.17
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.17
CRUK0089	1	R2:1.17
CRUK0089	1	R2:0.88
CRUK0089	1	R2:1.11
CRUK0089	1	R2:1.14
CRUK0089	1	R2:0.94
CRUK0089	1	R2:1.1
CRUK0089	1	R2:0.82
CRUK0089	1	R2:0.85
CRUK0089	1	R2:1.11
CRUK0089	1	R2:1.15
CRUK0089	1	R2:1.15
CRUK0089	1	R2:1.19
CRUK0089	1	R2:1.17
CRUK0089	1	R2:1.1
CRUK0089	1	R2:1.14
CRUK0089	1	R2:1.13
CRUK0089	1	R2:1.08
CRUK0089	1	R2:0.99
CRUK0089	1	R2:1.22
CRUK0089	1	R2:0.83
CRUK0089	1	R2:1.15
CRUK0089	1	R2:1.08
CRUK0089	1	R2:0.84
CRUK0089	1	R2:1.07
CRUK0089	1	R2:0.92
CRUK0089	1	R2:1.09
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.14
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.14
CRUK0089	1	R2:0.98
CRUK0089	1	R2:1.13
CRUK0089	1	R2:0.8
CRUK0089	NA	NA
CRUK0089	1	R2:1.1
CRUK0089	1	R2:1.06
CRUK0089	1	R2:1.07
CRUK0089	NA	R2:0.84
CRUK0089	1	R2:1.06
CRUK0089	1	R2:1.05
CRUK0089	1	R2:1.1
CRUK0089	1	R2:1.07
CRUK0089	1	R2:1.19
CRUK0089	1	R2:1.09
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.12
CRUK0089	1	R2:1.16
CRUK0089	1	R2:1.06
CRUK0089	1	R2:0.93
CRUK0089	1	R2:1.11
CRUK0089	1	R2:1.09
CRUK0089	1	R2:1.05
CRUK0089	1	R2:1.1
CRUK0089	NA	NA
CRUK0089	1	R2:1.01
CRUK0089	1	R2:1.05
CRUK0089	1	R2:1.01
CRUK0089	1	R2:1.11
CRUK0089	1	R2:1.11
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.11
CRUK0089	1	R2:1.09
CRUK0089	1	R2:1.04
CRUK0089	1	R2:1.1
CRUK0089	1	R2:1.08
CRUK0089	1	R2:0.89
CRUK0089	1	R2:0.77
CRUK0089	1	R2:1.08
CRUK0089	1	R2:1.01
CRUK0089	1	R2:1.08
CRUK0089	1	R2:1.14
CRUK0089	1	R2:1.08
CRUK0089	1	R2:1.04
CRUK0089	1	R2:1
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.14
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.13
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.17
CRUK0089	1	R2:1.08
CRUK0089	1	R2:1.04
CRUK0089	1	R2:1.08
CRUK0089	1	R2:0.97
CRUK0089	1	R2:0.84
CRUK0089	1	R2:0.88
CRUK0089	1	R2:1.01
CRUK0089	1	R2:1.09
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.29
CRUK0089	1	R2:0.97
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.09
CRUK0089	1	R2:1.02
CRUK0089	1	R2:0.79
CRUK0089	1	R2:0.99
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.02
CRUK0089	1	R2:0.94
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.12
CRUK0089	1	R2:1.05
CRUK0089	1	R2:1.12
CRUK0089	1	R2:1.06
CRUK0089	1	R2:1.09
CRUK0089	1	R2:0.95
CRUK0089	1	R2:1.01
CRUK0089	1	R2:1.23
CRUK0089	1	R2:1.01
CRUK0089	1	R2:0.75
CRUK0089	1	R2:0.97
CRUK0089	1	R2:0.99
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.01
CRUK0089	1	R2:1.05
CRUK0089	1	R2:1.04
CRUK0089	1	R2:1.05
CRUK0089	1	R2:0.76
CRUK0089	1	R2:1.03
CRUK0089	NA	NA
CRUK0089	NA	NA
CRUK0089	1	R2:1.08
CRUK0089	NA	NA
CRUK0089	1	R2:0.99
CRUK0089	1	R2:1.01
CRUK0089	1	R2:0.77
CRUK0089	1	R2:1.26
CRUK0089	NA	NA
CRUK0089	1	R2:1.01
CRUK0089	1	R2:0.99
CRUK0089	1	R2:0.99
CRUK0089	1	R2:1.25
CRUK0089	1	R2:1.04
CRUK0089	1	R2:1
CRUK0089	1	R2:1.07
CRUK0089	1	R2:1.05
CRUK0089	1	R2:0.92
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.05
CRUK0089	1	R2:1
CRUK0089	1	R2:1.09
CRUK0089	1	R2:0.94
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.05
CRUK0089	1	R2:0.95
CRUK0089	1	R2:0.99
CRUK0089	1	R2:0.99
CRUK0089	1	R2:0.65
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.05
CRUK0089	1	R2:0.98
CRUK0089	1	R2:0.99
CRUK0089	1	R2:0.98
CRUK0089	1	R2:1.03
CRUK0089	NA	NA
CRUK0089	1	R2:0.98
CRUK0089	1	R2:0.94
CRUK0089	1	R2:1.05
CRUK0089	1	R2:1
CRUK0089	1	R2:0.99
CRUK0089	NA	NA
CRUK0089	1	R2:0.98
CRUK0089	1	R2:1.05
CRUK0089	1	R2:0.98
CRUK0089	1	R2:1.21
CRUK0089	1	R2:0.97
CRUK0089	NA	NA
CRUK0089	1	R2:1.04
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.11
CRUK0089	1	R2:0.9
CRUK0089	1	R2:0.94
CRUK0089	1	R2:1.01
CRUK0089	1	R2:1.04
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.04
CRUK0089	1	R2:1.03
CRUK0089	1	R2:0.96
CRUK0089	1	R2:1.2
CRUK0089	1	R2:1.11
CRUK0089	1	R2:0.93
CRUK0089	1	R2:0.97
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.07
CRUK0089	1	R2:0.95
CRUK0089	NA	NA
CRUK0089	1	R2:0.96
CRUK0089	1	R2:0.82
CRUK0089	1	R2:1.02
CRUK0089	1	R2:0.97
CRUK0089	1	R2:1.01
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.03
CRUK0089	1	R2:0.96
CRUK0089	1	R2:1.09
CRUK0089	NA	NA
CRUK0089	1	R2:0.97
CRUK0089	1	R2:0.96
CRUK0089	1	R2:0.96
CRUK0089	1	R2:1
CRUK0089	1	R2:0.95
CRUK0089	1	R2:1.01
CRUK0089	1	R2:0.96
CRUK0089	1	R2:0.93
CRUK0089	1	R2:1.2
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.05
CRUK0089	1	R2:0.88
CRUK0089	1	R2:1.18
CRUK0089	1	R2:1
CRUK0089	1	R2:0.98
CRUK0089	1	R2:0.98
CRUK0089	1	R2:0.96
CRUK0089	1	R2:1.01
CRUK0089	1	R2:0.96
CRUK0089	1	R2:0.95
CRUK0089	1	R2:0.95
CRUK0089	1	R2:1.01
CRUK0089	1	R2:1.08
CRUK0089	1	R2:0.95
CRUK0089	1	R2:1.01
CRUK0089	1	R2:0.94
CRUK0089	1	R2:0.98
CRUK0089	1	R2:0.94
CRUK0089	1	R2:1.11
CRUK0089	1	R2:0.99
CRUK0089	1	R2:1.05
CRUK0089	NA	NA
CRUK0089	1	R2:0.94
CRUK0089	1	R2:1.01
CRUK0089	1	R2:0.7
CRUK0089	1	R2:1
CRUK0089	1	R2:1.17
CRUK0089	1	R2:1
CRUK0089	1	R2:0.94
CRUK0089	1	R2:1.04
CRUK0089	1	R2:1.04
CRUK0089	1	R2:1.01
CRUK0089	1	R2:1.09
CRUK0089	1	R2:1
CRUK0089	1	R2:0.95
CRUK0089	1	R2:0.93
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.16
CRUK0089	1	R2:0.93
CRUK0089	1	R2:0.97
CRUK0089	1	R2:0.97
CRUK0089	NA	NA
CRUK0089	1	R2:1
CRUK0089	1	R2:1.16
CRUK0089	1	R2:0.95
CRUK0089	1	R2:0.86
CRUK0089	1	R2:1.04
CRUK0089	1	R2:0.94
CRUK0089	1	R2:1.03
CRUK0089	1	R2:0.96
CRUK0089	1	R2:0.94
CRUK0089	1	R2:0.93
CRUK0089	1	R2:0.93
CRUK0089	NA	NA
CRUK0089	1	R2:0.93
CRUK0089	1	R2:1.15
CRUK0089	1	R2:1.02
CRUK0089	1	R2:0.99
CRUK0089	1	R2:1.08
CRUK0089	1	R2:0.97
CRUK0089	1	R2:0.96
CRUK0089	1	R2:0.99
CRUK0089	1	R2:0.98
CRUK0089	1	R2:0.97
CRUK0089	1	R2:0.99
CRUK0089	1	R2:1.08
CRUK0089	1	R2:0.96
CRUK0089	1	R2:1.07
CRUK0089	1	R2:0.93
CRUK0089	1	R2:1.06
CRUK0089	1	R2:0.99
CRUK0089	1	R2:0.97
CRUK0089	1	R2:0.94
CRUK0089	1	R2:0.99
CRUK0089	NA	NA
CRUK0089	1	R2:0.94
CRUK0089	1	R2:1.06
CRUK0089	1	R2:1.06
CRUK0089	NA	NA
CRUK0089	1	R2:0.97
CRUK0089	1	R2:0.82
CRUK0089	1	R2:0.96
CRUK0089	1	R2:1.06
CRUK0089	1	R2:1.02
CRUK0089	1	R2:0.95
CRUK0089	1	R2:1.05
CRUK0089	1	R2:0.78
CRUK0089	1	R2:0.95
CRUK0089	1	R2:1.06
CRUK0089	1	R2:0.96
CRUK0089	1	R2:0.97
CRUK0089	1	R2:0.97
CRUK0089	1	R2:1.05
CRUK0089	1	R2:1.06
CRUK0089	1	R2:1.07
CRUK0089	1	R2:1.04
CRUK0089	1	R2:1.06
CRUK0089	1	R2:1.04
CRUK0089	1	R2:1.05
CRUK0089	1	R2:1.05
CRUK0089	1	R2:0.93
CRUK0089	1	R2:1.04
CRUK0089	1	R2:1.04
CRUK0089	1	R2:0.97
CRUK0089	1	R2:1.05
CRUK0089	1	R2:0.96
CRUK0089	1	R2:1.13
CRUK0089	1	R2:1.05
CRUK0089	1	R2:1.04
CRUK0089	1	R2:1.04
CRUK0089	1	R2:1.06
CRUK0089	1	R2:1.05
CRUK0089	1	R2:1.04
CRUK0089	1	R2:0.98
CRUK0089	1	R2:1.13
CRUK0089	1	R2:0.99
CRUK0089	1	R2:1.11
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.03
CRUK0089	1	R2:0.95
CRUK0089	1	R2:1.04
CRUK0089	1	R2:1.04
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.05
CRUK0089	1	R2:0.96
CRUK0089	1	R2:0.97
CRUK0089	1	R2:1.11
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.12
CRUK0089	1	R2:1.04
CRUK0089	1	R2:0.94
CRUK0089	1	R2:1.01
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.05
CRUK0089	1	R2:0.78
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.16
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.12
CRUK0089	1	R2:1.03
CRUK0089	1	R2:0.99
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1
CRUK0089	1	R2:1.11
CRUK0089	1	R2:1.12
CRUK0089	1	R2:1.02
CRUK0089	1	R2:0.95
CRUK0089	1	R2:1.1
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.03
CRUK0089	1	R2:0.84
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.01
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.01
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.02
CRUK0089	1	R2:0.93
CRUK0089	1	R2:0.94
CRUK0089	1	R2:1.02
CRUK0089	1	R2:0.91
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1
CRUK0089	1	R2:0.94
CRUK0089	1	R2:1
CRUK0089	1	R2:1.02
CRUK0089	1	R2:0.92
CRUK0089	1	R2:1.01
CRUK0089	1	R2:0.93
CRUK0089	1	R2:0.97
CRUK0089	1	R2:1.01
CRUK0089	1	R2:0.84
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1
CRUK0089	1	R2:0.85
CRUK0089	1	R2:1.06
CRUK0089	1	R2:1.01
CRUK0089	1	R2:0.99
CRUK0089	NA	NA
CRUK0089	1	R2:0.77
CRUK0089	1	R2:0.98
CRUK0089	1	R2:1
CRUK0089	1	R2:1.01
CRUK0089	1	R2:1.02
CRUK0089	1	R2:1.01
CRUK0089	1	R2:0.99
CRUK0089	1	R2:0.96
CRUK0089	1	R2:1.17
CRUK0089	1	R2:0.91
CRUK0089	1	R2:1.01
CRUK0089	1	R2:0.8
CRUK0089	1	R2:0.99
CRUK0089	1	R2:1.04
CRUK0089	1	R2:1
CRUK0089	1	R2:1
CRUK0089	1	R2:1.09
CRUK0089	1	R2:1
CRUK0089	1	R2:1
CRUK0089	1	R2:1
CRUK0089	1	R2:0.99
CRUK0089	NA	NA
CRUK0089	1	R2:0.99
CRUK0089	1	R2:0.99
CRUK0089	1	R2:0.99
CRUK0089	1	R2:0.95
CRUK0089	1	R2:0.76
CRUK0089	1	R2:0.99
CRUK0089	1	R2:0.99
CRUK0089	1	R2:0.99
CRUK0089	1	R2:0.99
CRUK0089	1	R2:0.99
CRUK0089	1	R2:0.98
CRUK0089	1	R2:0.98
CRUK0089	1	R2:0.98
CRUK0089	1	R2:0.91
CRUK0089	1	R2:1.06
CRUK0089	1	R2:0.98
CRUK0089	1	R2:1.04
CRUK0089	1	R2:1.07
CRUK0089	1	R2:0.96
CRUK0089	1	R2:1.05
CRUK0089	NA	NA
CRUK0089	1	R2:0.98
CRUK0089	1	R2:0.99
CRUK0089	1	R2:0.91
CRUK0089	1	R2:0.9
CRUK0089	1	R2:1.07
CRUK0089	1	R2:0.97
CRUK0089	1	R2:1.04
CRUK0089	1	R2:0.98
CRUK0089	1	R2:1.03
CRUK0089	1	R2:0.95
CRUK0089	NA	NA
CRUK0089	1	R2:0.86
CRUK0089	1	R2:0.96
CRUK0089	1	R2:0.98
CRUK0089	1	R2:0.89
CRUK0089	1	R2:0.9
CRUK0089	1	R2:0.96
CRUK0089	1	R2:0.88
CRUK0089	1	R2:1.02
CRUK0089	1	R2:0.9
CRUK0089	NA	NA
CRUK0089	1	R2:0.95
CRUK0089	1	R2:0.97
CRUK0089	1	R2:0.96
CRUK0089	1	R2:0.95
CRUK0089	1	R2:0.89
CRUK0089	1	R2:0.96
CRUK0089	1	R2:0.96
CRUK0089	1	R2:0.96
CRUK0089	1	R2:0.94
CRUK0089	1	R2:0.85
CRUK0089	1	R2:0.84
CRUK0089	1	R2:0.9
CRUK0089	1	R2:0.98
CRUK0089	1	R2:0.88
CRUK0089	1	R2:0.96
CRUK0089	1	R2:0.96
CRUK0089	1	R2:0.89
CRUK0089	1	R2:0.95
CRUK0089	1	R2:0.96
CRUK0089	1	R2:0.95
CRUK0089	1	R2:0.88
CRUK0089	1	R2:0.94
CRUK0089	1	R2:0.96
CRUK0089	1	R2:0.88
CRUK0089	1	R2:0.95
CRUK0089	1	R2:0.94
CRUK0089	1	R2:0.88
CRUK0089	1	R2:0.96
CRUK0089	1	R2:1.04
CRUK0089	1	R2:0.94
CRUK0089	1	R2:0.94
CRUK0089	1	R2:1.02
CRUK0089	1	R2:0.97
CRUK0089	1	R2:0.97
CRUK0089	1	R2:1.04
CRUK0089	1	R2:0.95
CRUK0089	1	R2:0.87
CRUK0089	1	R2:0.87
CRUK0089	1	R2:0.89
CRUK0089	1	R2:0.95
CRUK0089	1	R2:1.03
CRUK0089	1	R2:1
CRUK0089	1	R2:0.95
CRUK0089	1	R2:0.95
CRUK0089	1	R2:0.95
CRUK0089	1	R2:0.94
CRUK0089	NA	NA
CRUK0089	1	R2:0.84
CRUK0089	1	R2:1.02
CRUK0089	1	R2:0.94
CRUK0089	1	R2:0.93
CRUK0089	1	R2:0.87
CRUK0089	1	R2:1.01
CRUK0089	1	R2:1.01
CRUK0089	1	R2:1.15
CRUK0089	1	R2:0.71
CRUK0089	1	R2:0.86
CRUK0089	1	R2:1.01
CRUK0089	NA	NA
CRUK0089	1	R2:1.02
CRUK0089	1	R2:0.94
CRUK0089	1	R2:1.1
CRUK0089	1	R2:0.94
CRUK0089	1	R2:1.12
CRUK0089	1	R2:1.01
CRUK0089	1	R2:1.08
CRUK0089	1	R2:0.94
CRUK0089	1	R2:0.94
CRUK0089	1	R2:0.86
CRUK0089	1	R2:0.93
CRUK0089	1	R2:0.93
CRUK0089	1	R2:0.75
CRUK0089	1	R2:0.93
CRUK0089	1	R2:0.93
CRUK0089	1	R2:0.85
CRUK0089	1	R2:0.93
CRUK0089	1	R2:0.93
CRUK0089	1	R2:0.85
CRUK0089	1	R2:0.92
CRUK0089	1	R2:0.92
CRUK0089	1	R2:0.93
CRUK0089	1	R2:1
CRUK0089	1	R2:0.91
CRUK0089	1	R2:0.9
CRUK0089	1	R2:0.92
CRUK0089	1	R2:0.93
CRUK0089	NA	NA
CRUK0089	1	R2:0.92
CRUK0089	1	R2:1
CRUK0089	1	R2:0.73
CRUK0089	1	R2:0.89
CRUK0089	1	R2:0.92
CRUK0089	1	R2:0.93
CRUK0089	1	R2:0.92
CRUK0089	1	R2:0.96
CRUK0089	1	R2:1.05
CRUK0089	1	R2:0.92
CRUK0089	1	R2:0.84
CRUK0089	1	R2:0.92
CRUK0089	1	R2:0.9
CRUK0089	1	R2:0.91
CRUK0089	1	R2:0.9
CRUK0089	1	R2:0.99
CRUK0089	1	R2:0.84
CRUK0089	1	R2:0.91
CRUK0089	1	R2:0.91
CRUK0089	1	R2:0.91
CRUK0089	1	R2:0.91
CRUK0089	1	R2:1.24
CRUK0089	1	R2:0.98
CRUK0089	1	R2:0.9
CRUK0089	1	R2:0.97
CRUK0089	1	R2:0.92
CRUK0089	1	R2:0.91
CRUK0089	1	R2:1.08
CRUK0089	1	R2:0.9
CRUK0089	1	R2:1.07
CRUK0089	NA	NA
CRUK0089	1	R2:0.84
CRUK0089	1	R2:0.9
CRUK0089	1	R2:1.08
CRUK0089	1	R2:0.89
CRUK0089	1	R2:0.92
CRUK0089	1	R2:1.1
CRUK0089	1	R2:0.89
CRUK0089	1	R2:0.83
CRUK0089	1	R2:0.91
CRUK0089	1	R2:0.76
CRUK0089	1	R2:0.9
CRUK0089	1	R2:1.05
CRUK0089	1	R2:0.88
CRUK0089	1	R2:0.89
CRUK0089	1	R2:0.9
CRUK0089	1	R2:0.9
CRUK0089	1	R2:0.9
CRUK0089	1	R2:0.81
CRUK0089	1	R2:0.88
CRUK0089	1	R2:0.98
CRUK0089	1	R2:0.97
CRUK0089	1	R2:0.9
CRUK0089	1	R2:0.79
CRUK0089	1	R2:0.95
CRUK0089	1	R2:0.82
CRUK0089	NA	NA
CRUK0089	1	R2:1.16
CRUK0089	1	R2:0.82
CRUK0089	1	R2:0.88
CRUK0089	1	R2:0.89
CRUK0089	1	R2:0.89
CRUK0089	1	R2:0.66
CRUK0089	1	R2:0.88
CRUK0089	1	R2:0.78
CRUK0089	1	R2:0.89
CRUK0089	1	R2:0.82
CRUK0089	1	R2:0.89
CRUK0089	1	R2:0.96
CRUK0089	1	R2:1.2
CRUK0089	1	R2:0.88
CRUK0089	1	R2:0.87
CRUK0089	1	R2:0.86
CRUK0089	1	R2:1.01
CRUK0089	1	R2:0.86
CRUK0089	1	R2:0.99
CRUK0089	1	R2:0.85
CRUK0089	1	R2:0.88
CRUK0089	1	R2:0.86
CRUK0089	1	R2:0.87
CRUK0089	1	R2:0.79
CRUK0089	1	R2:0.86
CRUK0089	1	R2:0.79
CRUK0089	1	R2:0.86
CRUK0089	1	R2:0.87
CRUK0089	1	R2:0.87
CRUK0089	1	R2:0.87
CRUK0089	1	R2:0.85
CRUK0089	1	R2:0.87
CRUK0089	1	R2:0.78
CRUK0089	1	R2:0.73
CRUK0089	1	R2:0.86
CRUK0089	1	R2:0.85
CRUK0089	1	R2:0.86
CRUK0089	1	R2:0.87
CRUK0089	1	R2:0.87
CRUK0089	1	R2:0.86
CRUK0089	NA	NA
CRUK0089	1	R2:0.86
CRUK0089	1	R2:0.8
CRUK0089	NA	NA
CRUK0089	1	R2:0.85
CRUK0089	1	R2:0.85
CRUK0089	NA	NA
CRUK0089	1	R2:0.86
CRUK0089	1	R2:0.86
CRUK0089	1	R2:0.91
CRUK0089	1	R2:0.86
CRUK0089	1	R2:0.85
CRUK0089	1	R2:0.85
